'local_id','created','content','score','username'
'327982','','Mình dùng nhiều dòng của Dell rồi, sử dụng tác vụ excel thôi thì ít nhất cũng được tầm 3 tiếng mới hết pin. Đợt này mình mới mua hồi trước tết, sử dụng chỉ hơn 1 tiếng là hết pin chỉ sử dụng word và excel. Cực kì thất vọng, máy mới mà cứ như máy cũ sửa lại rồi bán cho khách vậy.','1','Nga.nguyen'
'327049','','Màn hình rất đẹp. Máy nhỏ gọn','5','Ngọc Sơn'
'322269','','Bên mình có thay card wifi không ạ','4','Lê Minh Đức'
'322269','','Dùng tệ quá. mới mua 6 tháng mà máy lag, mỗi lần nghe youtube là hay bị đứng âm thanh, chuyển tab thì đứng màn hình. đến nút nguồn bây giờ ấn cũng phải đợi gần 5p mới lên được','3','Huỳnh Thanh Thảo'
'322269','','Cho mình hỏi máy này cụ thể có mấy khe bộ nhớ SSD vậy ạ.Do nếu có 2 mình tính ra tiệm nâng thêm 1 thanh SSD 512gb ạ.','4','Phạm Hoàng Anh Tú'
'322269','','Màn hình hiển thị đẹpchơi game ổn định','5','Lê Hữu Anh'
'322269','','Mình muốn nâng ổ SSD thì làm như nào ạ','5','Nguyễn Đức Anh'
'322269','','Sản phẩm rất tốt','5','Em Tới'
'322269','','','4','Hồ Mậu Thương'
'305009','','sao máy bị tróc hết rồi huhu','3','Kim Ngân'
'305009','','lap , nhân viên kh biết gì về lap đc cái mã, bảo hành rồi vẫn hỏng vẫn lỗi, phí tiền, trải nghiệm TỆ. Cất công lên nhân viên bấm vài cái nút kêu về coi nó hết kh hết thì lên sửa mấy lần làm gì','1','panh'
'305009','','Màu sơn rất kém mới dùng được 4 tháng đã bong trốc sơn có được hỗ trợ không ạ','3','Nguyễn Trọng Thêm'
'305009','','Touchpad bị đơ lỗi loạn. Đã thử mọi cách vẫn không hết. Mình mua máy được tầm 2 tuần.','2','Huỳnh Thị Ngọc Thy'
'305009','','Sao mới mua mà lỗi tuochpad rùi','1','Lê thanh hòa'
'305009','','Mình mua con máy này dùng được 1 tuần thì touchPad của máy có dấu hiệu bị đơ. Mình đã yêu cầu đổi máy và nó tiếp tục bị đơ tiếp tục. Đơ đến nối mình không sử dụng được chuột. Bên mình cho mình hỏi lý do tại sao với ạ mình đã update win với làm các thao tác để chỉnh touchPad của chuột giảm đơ hết rồi, nhưng mà không có hiệu quả','2','Nguyễn Phúc Hưng'
'305009','','Dạ cho e hỏi là con chuột trên máy e nó hong hiện thị nữa thì làm sao ạ','4','Như'
'305009','','Mua phần mềm Microsoft bên mình giá bao nhiêu vậy ạ.','3','Huỳnh Kim Yến'
'305009','','Máy tốt sp ok nhân viên nhiệt tình chu đáo và tận tình với khách hàng','5','TRẦN TRÍ KIÊN'
'305009','','Ok.','5','Hải'
'305009','','Tốt','5','Văn Thị Phương Uyên'
'305009','','Dich vu tot','4','Phạm Đình Tuấn'
'305009','','Máy rất hay hị rớt mạng và máy chạy chậm','2','Chị Thuỳ Trang'
'305009','','Ok','5','Cẩm thu'
'305009','','','5','Anh Quí'
'305009','','','3','Đường Ngọc Vân Thảo'
'324821','','Máy đắt tiền mà mua được 1 ngày về phát hiện cạnh màn hình một bên bị nhô ra, xong mang ra thì nói chỉ là Sai số thiết kế thôi không cho đổi.','1','Nguyen Do Tan Khoa'
'324821','','Màn hình đẹp, hiệu năng tốt','5','Trang Duy Tường'
'324340','','xài mượt, màu sang, nên mua, phù hợp SV','5','Quỳnh'
'305008','','Bên mình cho em hỏi là đang trong thời gian bảo hành thì mình có được thay mới bộ sạc đi kèm máy khi mà bộ sạc cũ đã hỏng không ạ','3','Nam'
'305008','','Tốt','4','Tuyền'
'305008','','mua dc 2 tuần thi máy bị lỗi cảm ứng chuột và đã dc đổi mới','3','Anh Cảnh'
'305008','','Okie','5','Anh Lâm'
'305008','','mua được hơn 2 tháng, không hiểu sao không cài được gõ tiếng trung','3','Hoàng Diệu Thùy'
'305008','','Phát hiện ra máy bị lỗi đem tới cửa hàng gửi 8 ngày báo máy k bị gì hết ,đem về sử dụng vẫn bị lỗi','1','Lâm Mỹ Phụng'
'305008','','Tôi không nhập được bàn phím số trên khi để tiếng việt','3','Trần Thị Vân Ngọc'
'305008','','sạc nhanh đẹp 10đ','4','Nguyễn Giang Lam'
'305008','','Máy chạy rất mượt và thích hợp cho nhiều mục đích','5','Lê Thành Bảo'
'305008','','Mới thì dùng ok để dùng thêm 1 thời gian xem thê nào.','4','Hue'
'305008','','Máy sử dụng rất ok. Quản lý và nhân viên rất thân thiện, dể thương','5','Võ Hoàng Phi'
'305008','','máy tính đẹp, sài cũng tốt, nói chung là OK. khuyến khích cho 5 sao','5','Nguyễn Thành Công'
'305008','','Máy màu đẹp xài ổn so với tầm giá','4','An'
'305008','','Sài rất tốt ạ','5','QUỲNH NHƯ'
'305008','','','4','Đinh Ngọc Cẩm Tú'
'305008','','','4','Trần Hữu Thêm'
'305008','','','3','Vũ Thị Ngọc Bích'
'305008','','','5','Lục Thu Trang'
'305008','','','4','Trang'
'315892','','Build ngon, đẹp','5','Nguyễn Đình Huấn'
'315892','','tgdd có hỗ trợ nâng cấp ổ cứng không','5','nguyễn đức toàn'
'315892','','Xài ok ,loa hơi nhỏ.','5','Nguyễn Văn Thành'
'315892','','','4','TRẦN THANH TOÀN'
'315892','','','5','Lê Ngọc Đăng'
'315892','','','5','Anh Thiện'
'321059','','Máy mạnh mượt ok','5','Tuấn Nguyễn'
'321059','','Tối trong tầm giá','4','Quale'
'321059','','Rất tốt . Các ae chị nhân viên rất nhiệt tình.','5','Phạm Ngọc Công'
'321059','','Cad amd k hđ lunn','3','Bùi Nhựt'
'321059','','Mới mua dùng rất tốt','5','Bùi Hữu Duy'
'321059','','tôi rất hài lòng với sản phẩm đặc biệt chị nhân viên tư vấn cũng rất xinh ạ','5','Nguyễn Hoàng Phúc'
'321059','','','5','Phạm Đức Anh'
'331575','','Sản phẩm rất tốt. Bạn sale nhiệt tình và trách nhiệm.','5','Tan.Ng'
'323338','','','5','Ken'
